Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Census Year Code,Census Year,Unit,Y1930,Y1930F,Y1930N,Y1950,Y1950F,Y1950N,Y1960,Y1960F,Y1960N,Y1970,Y1970F,Y1970N,Y1980,Y1980F,Y1980N,Y1990,Y1990F,Y1990N,Y2000,Y2000F,Y2000N,Y2010,Y2010F,Y2010N,Y2020,Y2020F,Y2020N
"179","'634","Qatar","2700300","Holdings with land size 100-<200","60850","Number","200001","2000/01","No",,,,,,,,,,,,,,,,,,,"79.000000","A",,,,,,,
"179","'634","Qatar","270060","Holdings owned by the holder or in owner-like possession","50260","Area","200001","2000/01","ha",,,,,,,,,,,,,,,,,,,"36835.000000","A",,,,,,,
"179","'634","Qatar","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","200001","2000/01","%",,,,,,,,,,,,,,,,,,,"87.020000","A",,,,,,,
"179","'634","Qatar","270062","Holdings operated under other forms of tenure","50260","Area","200001","2000/01","ha",,,,,,,,,,,,,,,,,,,"5493.000000","A",,,,,,,
"179","'634","Qatar","270062","Holdings operated under other forms of tenure","6200","Percentage of total area","200001","2000/01","%",,,,,,,,,,,,,,,,,,,"12.980000","A",,,,,,,
"179","'634","Qatar","270070","Civil persons","60850","Number","200001","2000/01","No",,,,,,,,,,,,,,,,,,,"3522.000000","A",,,,,,,
"179","'634","Qatar","270070","Civil persons","6201","Percent of total number","200001","2000/01","%",,,,,,,,,,,,,,,,,,,"99.130000","A",,,,,,,
"179","'634","Qatar","270071","Juridical","60850","Number","200001","2000/01","No",,,,,,,,,,,,,,,,,,,"31.000000","A",,,,,,,
"179","'634","Qatar","270071","Juridical","6201","Percent of total number","200001","2000/01","%",,,,,,,,,,,,,,,,,,,"0.870000","A",,,,,,,
"179","'634","Qatar","270080","Household members, total","60850","Number","200001","2000/01","No",,,,,,,,,,,,,,,,,,,"31933.000000","A",,,,,,,
"179","'634","Qatar","270080","Household members, total","50190","Average persons per holding (household members)","200001","2000/01","No",,,,,,,,,,,,,,,,,,,"9.070000","A",,,,,,,
"179","'634","Qatar","27010","Hired permanent workers","60850","Number","200001","2000/01","No",,,,,,,,,,,,,,,,,,,"12175.000000","A",,,,,,,
"179","'634","Qatar","27010","Hired permanent workers","50191","Average persons per holding (hired permanent workers)","200001","2000/01","No",,,,,,,,,,,,,,,,,,,"3.430000","A",,,,,,,
"117","'410","Republic of Korea","27002","Holdings","50260","Area","1960","1960","ha",,,,,,,"4815471.000000","A","The census covered private and institutional farm holdings cultivating 300 pyeong (0.099 ha).",,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","50260","Area","1970","1970","ha",,,,,,,,,,"2132233.000000","A","The following thresholds were applied for the private farm households: cultivating 300 pyeong (0.099 ha) of farm land or 100 pyeong (0.033 ha) of vegetables or horticulture, or 200 pyeong (0.066 ha) of special crops or orchad or nursery; one head of big animal (cow, horse, etc.); three head of medium animals (pig, goat, sheep, etc.); 40 head of small animals (rabbit, etc.); 30 poultry; five beehives; 12 grams of silkworms; earning more than 10 000 won (approximately $ 25) per year from the sale of agricultural products. All institutional holdings cultivating at least 300 pyeong (0.099 ha) were enumerated.",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","50260","Area","1980","1980","ha",,,,,,,,,,,,,"2025795.000000","A","The following thresholds were applied for the private farm households: cultivating 300 pyeong (0.099 ha) of farm land or 100 pyeong (0.033 ha) of horticulture, or 200 pyeong (0.066 ha) of special crops or orchad or nursery; one head of big animal (cow, horse, etc.); three head of medium animals (pig, goat, sheep, etc.); 40 head of small animals (rabbit, etc.); 30 poultry; five beehives; 12 grams of silkworms; earning more than one category of above from mixed farming. All institutional holdings were enumerated.",,,,,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","50260","Area","1990","1990","ha",,,,,,,,,,,,,,,,"1857491.000000","A","The following thresholds were applied for the private farm households: cultivating 0.1 ha of arable land, or land under permanent crops; 0.01 ha of crops under protective cover, or 0.07 ha of nurseries or orchads; one cattle, three pigs/sheep/goats, 40 poultry, or five behives; earning 400 000 won (about $ 487) of farming. All holdings, private or institutional, falling under one of the sub-categories were enumerated.",,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"1309787.500000","A","The following thresholds were applied for the agricultural households: cultivating 0.1 ha of arable land, or land under permanent crops; KRW 1.2 million of annual sales of produced agricultural (crop or livestock); raising livestock worth at least KRW 1.2 million. Specific thresholds were also established for forestry households, inland water fishery households and marine fishery householdsThe census covered forestry and fishery activities. Companies, associations and other legal entities were not included.",,,
"117","'410","Republic of Korea","27002","Holdings","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"1115613.000000","A",
"117","'410","Republic of Korea","27002","Holdings","5017","Average area","1960","1960","ha",,,,,,,"2.070000","A","The census covered private and institutional farm holdings cultivating 300 pyeong (0.099 ha).",,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","5017","Average area","1970","1970","ha",,,,,,,,,,"0.880000","A","The following thresholds were applied for the private farm households: cultivating 300 pyeong (0.099 ha) of farm land or 100 pyeong (0.033 ha) of vegetables or horticulture, or 200 pyeong (0.066 ha) of special crops or orchad or nursery; one head of big animal (cow, horse, etc.); three head of medium animals (pig, goat, sheep, etc.); 40 head of small animals (rabbit, etc.); 30 poultry; five beehives; 12 grams of silkworms; earning more than 10 000 won (approximately $ 25) per year from the sale of agricultural products. All institutional holdings cultivating at least 300 pyeong (0.099 ha) were enumerated.",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","5017","Average area","1980","1980","ha",,,,,,,,,,,,,"0.940000","A","The following thresholds were applied for the private farm households: cultivating 300 pyeong (0.099 ha) of farm land or 100 pyeong (0.033 ha) of horticulture, or 200 pyeong (0.066 ha) of special crops or orchad or nursery; one head of big animal (cow, horse, etc.); three head of medium animals (pig, goat, sheep, etc.); 40 head of small animals (rabbit, etc.); 30 poultry; five beehives; 12 grams of silkworms; earning more than one category of above from mixed farming. All institutional holdings were enumerated.",,,,,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","5017","Average area","1990","1990","ha",,,,,,,,,,,,,,,,"1.050000","A","The following thresholds were applied for the private farm households: cultivating 0.1 ha of arable land, or land under permanent crops; 0.01 ha of crops under protective cover, or 0.07 ha of nurseries or orchads; one cattle, three pigs/sheep/goats, 40 poultry, or five behives; earning 400 000 won (about $ 487) of farming. All holdings, private or institutional, falling under one of the sub-categories were enumerated.",,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","5017","Average area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"1.200000","A","The following thresholds were applied for the agricultural households: cultivating 0.1 ha of arable land, or land under permanent crops; KRW 1.2 million of annual sales of produced agricultural (crop or livestock); raising livestock worth at least KRW 1.2 million. Specific thresholds were also established for forestry households, inland water fishery households and marine fishery householdsThe census covered forestry and fishery activities. Companies, associations and other legal entities were not included.",,,
"117","'410","Republic of Korea","27002","Holdings","5017","Average area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"1.080000","A",
"117","'410","Republic of Korea","27002","Holdings","60850","Number","1960","1960","No",,,,,,,"2331834.000000","A","The census covered private and institutional farm holdings cultivating 300 pyeong (0.099 ha).",,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","60850","Number","1970","1970","No",,,,,,,,,,"2421420.000000","A","The following thresholds were applied for the private farm households: cultivating 300 pyeong (0.099 ha) of farm land or 100 pyeong (0.033 ha) of vegetables or horticulture, or 200 pyeong (0.066 ha) of special crops or orchad or nursery; one head of big animal (cow, horse, etc.); three head of medium animals (pig, goat, sheep, etc.); 40 head of small animals (rabbit, etc.); 30 poultry; five beehives; 12 grams of silkworms; earning more than 10 000 won (approximately $ 25) per year from the sale of agricultural products. All institutional holdings cultivating at least 300 pyeong (0.099 ha) were enumerated.",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","60850","Number","1980","1980","No",,,,,,,,,,,,,"2157555.000000","A","The following thresholds were applied for the private farm households: cultivating 300 pyeong (0.099 ha) of farm land or 100 pyeong (0.033 ha) of horticulture, or 200 pyeong (0.066 ha) of special crops or orchad or nursery; one head of big animal (cow, horse, etc.); three head of medium animals (pig, goat, sheep, etc.); 40 head of small animals (rabbit, etc.); 30 poultry; five beehives; 12 grams of silkworms; earning more than one category of above from mixed farming. All institutional holdings were enumerated.",,,,,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"1768501.000000","A","The following thresholds were applied for the private farm households: cultivating 0.1 ha of arable land, or land under permanent crops; 0.01 ha of crops under protective cover, or 0.07 ha of nurseries or orchads; one cattle, three pigs/sheep/goats, 40 poultry, or five behives; earning 400 000 won (about $ 487) of farming. All holdings, private or institutional, falling under one of the sub-categories were enumerated.",,,,,,,,,
"117","'410","Republic of Korea","27002","Holdings","60850","Number","2000","2000","No",,,,,,,,,,,,,,,,,,,"3269527.000000","A","The following thresholds were applied for the private farm households: cultivating 0.1 ha of arable land, or land under permanent crops; 500 000 won (about $ 427) of annual sales of agricultural and/or livestock products; raising livestock worth at least 500 000 won. All holdings, private or institutional, falling under one of the sub-categories were enumerated. The census covered forestry and fishery activities.",,,,,,
"117","'410","Republic of Korea","27002","Holdings","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"1088518.000000","A","The following thresholds were applied for the agricultural households: cultivating 0.1 ha of arable land, or land under permanent crops; KRW 1.2 million of annual sales of produced agricultural (crop or livestock); raising livestock worth at least KRW 1.2 million. Specific thresholds were also established for forestry households, inland water fishery households and marine fishery householdsThe census covered forestry and fishery activities. Companies, associations and other legal entities were not included.",,,
"117","'410","Republic of Korea","27002","Holdings","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"1035193.000000","A",
"117","'410","Republic of Korea","270066","Holdings without land","60850","Number","1970","1970","No",,,,,,,,,,"20209.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270066","Holdings without land","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"10478.000000","A",,,,
"117","'410","Republic of Korea","270066","Holdings without land","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"9140.000000","A",
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","50260","Area","1960","1960","ha",,,,,,,"2557734.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","50260","Area","1970","1970","ha",,,,,,,,,,"818599.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","50260","Area","1980","1980","ha",,,,,,,,,,,,,"745764.000000","A","Holdings refer to CROPLAND AREA.",,,,,,,,,,,,
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","50260","Area","1990","1990","ha",,,,,,,,,,,,,,,,"567691.000000","A","Cropland area",,,,,,,,,
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"320472.000000","A",,,,
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"306305.000000","A",
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","60850","Number","1960","1960","No",,,,,,,"1654837.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","60850","Number","1970","1970","No",,,,,,,,,,"1600229.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","60850","Number","1980","1980","No",,,,,,,,,,,,,"1360879.000000","A","Excludes 28 049 number and 9 305 ha of holdings without cropland.",,,,,,,,,,,,
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"1051861.000000","A","Cropland area",,,,,,,,,
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"741599.000000","A",,,,
"117","'410","Republic of Korea","270030","Holdings with land size 0-<1","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"760374.000000","A",
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","50260","Area","1960","1960","ha",,,,,,,"1608020.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","50260","Area","1970","1970","ha",,,,,,,,,,"862833.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","50260","Area","1980","1980","ha",,,,,,,,,,,,,"869756.000000","A","Holdings refer to CROPLAND AREA.",,,,,,,,,,,,
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","50260","Area","1990","1990","ha",,,,,,,,,,,,,,,,"765943.000000","A","Cropland area",,,,,,,,,
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"265699.000000","A",,,,
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"208811.000000","A",
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","60850","Number","1960","1960","No",,,,,,,"562343.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","60850","Number","1970","1970","No",,,,,,,,,,"639788.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","60850","Number","1980","1980","No",,,,,,,,,,,,,"629438.000000","A","Excludes 28 049 number and 9 305 ha of holdings without cropland.",,,,,,,,,,,,
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"543182.000000","A","Cropland area",,,,,,,,,
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"185111.000000","A",,,,
"117","'410","Republic of Korea","270031","Holdings with land size 1-<2","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"145361.000000","A",
"117","'410","Republic of Korea","270032","Holdings with land size 2-<3","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"153526.000000","A",,,,
"117","'410","Republic of Korea","270032","Holdings with land size 2-<3","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"62635.000000","A",,,,
"117","'410","Republic of Korea","270033","Holdings with land size 2-<5","50260","Area","1960","1960","ha",,,,,,,"649717.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270033","Holdings with land size 2-<5","50260","Area","1970","1970","ha",,,,,,,,,,"448762.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270033","Holdings with land size 2-<5","50260","Area","1980","1980","ha",,,,,,,,,,,,,"400970.000000","A","Holdings refer to CROPLAND AREA.",,,,,,,,,,,,
"117","'410","Republic of Korea","270033","Holdings with land size 2-<5","50260","Area","1990","1990","ha",,,,,,,,,,,,,,,,"523857.000000","A","Cropland area",,,,,,,,,
"117","'410","Republic of Korea","270033","Holdings with land size 2-<5","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"267810.000000","A",
"117","'410","Republic of Korea","270033","Holdings with land size 2-<5","60850","Number","1960","1960","No",,,,,,,"114654.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270033","Holdings with land size 2-<5","60850","Number","1970","1970","No",,,,,,,,,,"161194.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270033","Holdings with land size 2-<5","60850","Number","1980","1980","No",,,,,,,,,,,,,"139189.000000","A","Excludes 28 049 number and 9 305 ha of holdings without cropland.",,,,,,,,,,,,
"117","'410","Republic of Korea","270033","Holdings with land size 2-<5","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"173458.000000","A","Cropland area",,,,,,,,,
"117","'410","Republic of Korea","270033","Holdings with land size 2-<5","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"86883.000000","A",
"117","'410","Republic of Korea","270034","Holdings with land size 3-<4","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"114131.000000","A",,,,
"117","'410","Republic of Korea","270034","Holdings with land size 3-<4","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"32891.000000","A",,,,
"117","'410","Republic of Korea","270035","Holdings with land size 4-<5","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"74109.000000","A",,,,
"117","'410","Republic of Korea","270035","Holdings with land size 4-<5","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"16439.000000","A",,,,
"117","'410","Republic of Korea","270036","Holdings with land size 5-<10","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"200130.000000","A",,,,
"117","'410","Republic of Korea","270036","Holdings with land size 5-<10","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"168649.000000","A",
"117","'410","Republic of Korea","270036","Holdings with land size 5-<10","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"29114.000000","A",,,,
"117","'410","Republic of Korea","270036","Holdings with land size 5-<10","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"24363.000000","A",
"117","'410","Republic of Korea","270037","Holdings with land size 10-<20","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"181720.000000","A",,,,
"117","'410","Republic of Korea","270037","Holdings with land size 10-<20","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"164038.000000","A",
"117","'410","Republic of Korea","270037","Holdings with land size 10-<20","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"10251.000000","A",,,,
"117","'410","Republic of Korea","270037","Holdings with land size 10-<20","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"9072.000000","A",
"117","'410","Republic of Korea","27004","Parcels","5018","Average number of parcels per holding","1960","1960","No",,,,,,,"5.060000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","27004","Parcels","60850","Number","1960","1960","No",,,,,,,"11792000.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","50260","Area","1970","1970","ha",,,,,,,,,,"1398760.000000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"532036.000000","A",,,,
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"518626.000000","A",
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","1970","1970","%",,,,,,,,,,"65.600000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","2015","2015","%",,,,,,,,,,,,,,,,,,,,,,"40.620000","A",,,,
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","2020","2020","%",,,,,,,,,,,,,,,,,,,,,,,,,"46.490000","A",
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","60850","Number","1970","1970","No",,,,,,,,,,"1596406.000000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"706577.000000","A",,,,
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"747419.000000","A","Excludes holdings without land."
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","6201","Percent of total number","1970","1970","%",,,,,,,,,,"65.930000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","6201","Percent of total number","2015","2015","%",,,,,,,,,,,,,,,,,,,,,,"64.910000","A",,,,
"117","'410","Republic of Korea","270060","Holdings owned by the holder or in owner-like possession","6201","Percent of total number","2020","2020","%",,,,,,,,,,,,,,,,,,,,,,,,,"72.200000","A","Excludes holdings without land."
"117","'410","Republic of Korea","270061","Holdings rented from others","50260","Area","1970","1970","ha",,,,,,,,,,"142280.000000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270061","Holdings rented from others","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"102001.000000","A",,,,
"117","'410","Republic of Korea","270061","Holdings rented from others","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"72881.000000","A",
"117","'410","Republic of Korea","270061","Holdings rented from others","6200","Percentage of total area","1970","1970","%",,,,,,,,,,"6.670000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270061","Holdings rented from others","6200","Percentage of total area","2015","2015","%",,,,,,,,,,,,,,,,,,,,,,"7.790000","A",,,,
"117","'410","Republic of Korea","270061","Holdings rented from others","6200","Percentage of total area","2020","2020","%",,,,,,,,,,,,,,,,,,,,,,,,,"6.530000","A",
"117","'410","Republic of Korea","270061","Holdings rented from others","60850","Number","1970","1970","No",,,,,,,,,,"229039.000000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270061","Holdings rented from others","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"87178.000000","A",,,,
"117","'410","Republic of Korea","270061","Holdings rented from others","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"59897.000000","A","Excludes holdings without land."
"117","'410","Republic of Korea","270061","Holdings rented from others","6201","Percent of total number","1970","1970","%",,,,,,,,,,"9.460000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270061","Holdings rented from others","6201","Percent of total number","2015","2015","%",,,,,,,,,,,,,,,,,,,,,,"8.010000","A",,,,
"117","'410","Republic of Korea","270061","Holdings rented from others","6201","Percent of total number","2020","2020","%",,,,,,,,,,,,,,,,,,,,,,,,,"5.790000","A","Excludes holdings without land."
"117","'410","Republic of Korea","270062","Holdings operated under other forms of tenure","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"793755.000000","A",,,,
"117","'410","Republic of Korea","270062","Holdings operated under other forms of tenure","6201","Percent of total number","2015","2015","%",,,,,,,,,,,,,,,,,,,,,,"72.920000","A",,,,
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","50260","Area","1970","1970","ha",,,,,,,,,,"576568.000000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","50260","Area","2015","2015","ha",,,,,,,,,,,,,,,,,,,,,,"675751.000000","A",,,,
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"524106.000000","A",
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","6200","Percentage of total area","1970","1970","%",,,,,,,,,,"27.040000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","6200","Percentage of total area","2015","2015","%",,,,,,,,,,,,,,,,,,,,,,"51.590000","A",,,,
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","6200","Percentage of total area","2020","2020","%",,,,,,,,,,,,,,,,,,,,,,,,,"46.980000","A",
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","60850","Number","1970","1970","No",,,,,,,,,,"575763.000000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"284285.000000","A",,,,
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"218737.000000","A","Excludes holdings without land."
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","6201","Percent of total number","1970","1970","%",,,,,,,,,,"23.780000","A","Only for holdings with cropland",,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","6201","Percent of total number","2015","2015","%",,,,,,,,,,,,,,,,,,,,,,"26.120000","A",,,,
"117","'410","Republic of Korea","270064","Holdings under more than one form of tenure","6201","Percent of total number","2020","2020","%",,,,,,,,,,,,,,,,,,,,,,,,,"21.130000","A","Excludes holdings without land."
"117","'410","Republic of Korea","270070","Civil persons","60850","Number","1970","1970","No",,,,,,,,,,"2417368.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270070","Civil persons","6201","Percent of total number","1970","1970","%",,,,,,,,,,"99.830000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270071","Juridical","60850","Number","1970","1970","No",,,,,,,,,,"320.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270071","Juridical","6201","Percent of total number","1970","1970","%",,,,,,,,,,"0.010000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270072","Other legal status","60850","Number","1970","1970","No",,,,,,,,,,"3732.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270072","Other legal status","6201","Percent of total number","1970","1970","%",,,,,,,,,,"0.150000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270052","Holdings operated by civil persons, male","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"894446.000000","A",,,,
"117","'410","Republic of Korea","270052","Holdings operated by civil persons, male","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"824695.000000","A",
"117","'410","Republic of Korea","270051","Holdings operated by civil persons, female","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"194072.000000","A",,,,
"117","'410","Republic of Korea","270051","Holdings operated by civil persons, female","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"210498.000000","A",
"117","'410","Republic of Korea","270050","Holdings operated by civil persons, total","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"1088518.000000","A",,,,
"117","'410","Republic of Korea","270050","Holdings operated by civil persons, total","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"1035193.000000","A",
"117","'410","Republic of Korea","270082","Household members, male","60850","Number","1960","1960","No",,,,,,,"3017351.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270082","Household members, male","60850","Number","1970","1970","No",,,,,,,,,,"7010200.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270082","Household members, male","60850","Number","1980","1980","No",,,,,,,,,,,,,"5414805.000000","A",,,,,,,,,,,,,
"117","'410","Republic of Korea","270082","Household members, male","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"3278764.000000","A",,,,,,,,,,
"117","'410","Republic of Korea","270082","Household members, male","60850","Number","2000","2000","No",,,,,,,,,,,,,,,,,,,"1970989.000000","A",,,,,,,
"117","'410","Republic of Korea","270082","Household members, male","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"1264652.000000","A",,,,
"117","'410","Republic of Korea","270082","Household members, male","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"1153286.000000","A",
